pose-00106	As one of his "first acts" as president, Obama will sign an executive order "ending the unfair ban on healthcare enrollment of certain groups of veterans, including 'Priority 8' veterans who often earn modest incomes." Currently, veterans who have no service-connected disability and make above a certain amount of income are not allowed to enroll in the VA health program.	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/111/allow-all-veterans-back-into-the-veterans-administ/	None	obameter	Barack Obama	None	None	Allow all veterans back into the Veterans Administration	2010-01-07T13:26:48	None	['Barack_Obama']
pose-00122	"Launch an aggressive diplomatic effort to reach a comprehensive compact on the stability of Iraq and the region. ... include all of Iraq's neighbors -- including Iran and Syria, as suggested by the bi-partisan The Iraq Study Group Report."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/128/launch-robust-diplomatic-effort-with-iraq-and-its-/	None	obameter	Barack Obama	None	None	Launch robust diplomatic effort with Iraq and its neighbors	2010-01-07T13:26:49	None	['Iraq', 'Iran', 'Syria', 'Iraq_Study_Group_Report']
pose-01167	"And my plan will stop forcing teachers to teach to so many standardized tests."	promise broken	https://www.politifact.com/texas/promises/abbott-o-meter/promise/1257/stop-forcing-teachers-teach-so-many-standardized-t/	None	abbott-o-meter	Greg Abbott	None	None	Stop 'forcing teachers to teach to so many standardized tests'	2015-01-20T14:00:00	None	['None']
pose-00409	"Obama will also strengthen the African Growth and Opportunity Act to ensure that African producers can access the U.S. market and will encourage more American companies to invest on the continent."	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/429/strengthen-the-african-growth-and-opportunity-act/	None	obameter	Barack Obama	None	None	Strengthen the African Growth and Opportunity Act	2010-01-07T13:26:58	None	['United_States', 'Africa', 'Barack_Obama']
pose-01343	"My plan includes a pledge to restore manufacturing in the United States."	in the works	https://www.politifact.com/truth-o-meter/promises/trumpometer/promise/1435/bring-back-manufacturing/	None	trumpometer	Donald Trump	None	None	Bring back manufacturing	2017-01-17T08:41:59	None	['United_States']
pose-00524	Will lower taxes on business investment capital for new firms and expansions. "We must lower the tax burden for all individuals and job creators. Specifically, we can lower the tax on early stage and investment capital to make it more accessible to Wisconsin employers that want to stay in Wisconsin and expand while also luring start-ups to our state."	promise kept	https://www.politifact.com/wisconsin/promises/walk-o-meter/promise/545/lower-taxes-on-business-investment-capital-for-new/	None	walk-o-meter	Scott Walker	None	None	Lower taxes on business investment capital for new firms and expansions	2010-12-20T23:16:36	None	['Wisconsin']
pose-00774	"Deal also calls for reducing landfill waste by promoting new waste reduction methods."	in the works	https://www.politifact.com/georgia/promises/deal-o-meter/promise/804/reduce-landfill-waste/	None	deal-o-meter	Nathan Deal	None	None	Reduce landfill waste	2011-01-06T16:27:46	None	['None']
pose-00838	Will promote collaboration among cities to save money and improve service delivery to strengthen the region while preserving the rights of the individual cities.	promise kept	https://www.politifact.com/ohio/promises/fitz-o-meter/promise/870/appoint-a-director-of-regional-collaboration/	None	fitz-o-meter	Ed FitzGerald	None	None	Appoint a director of regional collaboration	2011-01-20T13:56:11	None	['None']
pose-00494	"I believe that the restrictions that President Bush has placed on funding of human embryonic stem cell research have handcuffed our scientists and hindered our ability to compete with other nations. As president ... I will ensure that all research on stem cells is conducted ethically and with rigorous oversight."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/514/ensure-stem-cell-research-conducted-ethically-and-/	None	obameter	Barack Obama	None	None	Ensure that stem cell research is conducted ethically and with vigorous oversight	2010-01-07T13:27:01	None	['George_W._Bush']
pose-00161	"Obama also would launch a new 'America's Voice Corps' to rapidly recruit and train fluent speakers of local languages (Arabic, Bahasa Melayu, Bahasa, Farsi, Urdu, and Turkish) with public diplomacy skills, who can ensure our voice is heard in the mass media and in our efforts on the ground."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/173/launch-a-new-americas-voice-corps/	None	obameter	Barack Obama	None	None	Launch a new 'America's Voice Corps'	2010-01-07T13:26:50	None	['Arabic_language', 'Malay_language', 'Persian_language', 'Urdu', 'Barack_Obama', 'Indonesian_language']
pose-00657	Will "develop and articulate clear standards for the type of legislation that will be brought to the floor."	promise kept	https://www.politifact.com/truth-o-meter/promises/gop-pledge-o-meter/promise/687/develop-standards-for-the-type-of-legislation-that/	None	gop-pledge-o-meter	Eric Cantor	None	None	Develop standards for the type of legislation that will be brought to the floor	2010-12-22T09:57:30	None	['None']
pose-01247	"Five things we can do to give our economy a boost (include) fight to restore the film tax credit."	stalled	https://www.politifact.com/north-carolina/promises/coop-o-meter/promise/1338/restore-film-tax-credits/	None	coop-o-meter	Roy Cooper	None	None	Restore film tax credits	2017-01-05T20:06:44	None	['None']
pose-00220	Will "require his Cabinet officials to have periodic national broadband townhall meetings to discuss issues before their agencies."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/236/require-cabinet-officials-to-host-internet-town-ha/	None	obameter	Barack Obama	None	None	Require Cabinet officials to host Internet town hall meetings	2010-01-07T13:26:52	None	['None']
pose-00356	"Will work with YouthBuild to grow from 8,000 slots today to 50,000 slots over the next eight years in order to meet the demand from young people and communities for this valuable program." YouthBuild programs allow low-income young people to work toward their GED or high school diploma while they build housing for low-income people.	compromise	https://www.politifact.com/truth-o-meter/promises/obameter/promise/375/expand-the-youthbuild-program-a-youth-education-a/	None	obameter	Barack Obama	None	None	Expand the YouthBuild program, a youth education and housing program.	2010-01-07T13:26:56	None	['General_Educational_Development']
pose-00353	"Will extend opportunities for older individuals such as teachers, engineers, and doctors to serve overseas. This effort will include a Global Energy Corps to help reduce greenhouse gas emissions overseas and promote low-carbon and affordable energy solutions in developing nations. One of this century's great challenges will be promoting the use of green energy in developing countries, which will face exponential increases in energy demand. This Corps will be composed of scientists and engineers who will work with local partners overseas."	promise broken	https://www.politifact.com/truth-o-meter/promises/obameter/promise/372/establish-a-global-energy-corps-to-promote-green-e/	None	obameter	Barack Obama	None	None	Establish a Global Energy Corps to promote green energy in developing countries	2010-01-07T13:26:56	None	['None']
pose-00411	"Barack Obama is committed to returning earmarks to less than $7.8 billion a year, the level they were at before 1994."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/431/reduce-earmarks-to-1994-levels/	None	obameter	Barack Obama	None	None	Reduce earmarks to 1994 levels	2010-01-07T13:26:58	None	['None']
pose-00905	"Bob Buckhorn will instruct city attorneys to make referrals to the (Nuisance Abatement) Board on chronic nuisance complaints and will give the board additional enforcement authority to effectively enforce against violators."	compromise	https://www.politifact.com/florida/promises/buck-o-meter/promise/937/strengthen-the-nuisance-abatement-board/	None	buck-o-meter	Bob Buckhorn	None	None	Strengthen the Nuisance Abatement Board	2011-05-18T14:33:25	None	['Bob_Buckhorn']
pose-00317	"Will stimulate efforts within the private sector to develop and demonstrate spaceflight capabilities."	promise kept	https://www.politifact.com/truth-o-meter/promises/obameter/promise/334/use-the-private-sector-to-improve-spaceflight/	None	obameter	Barack Obama	None	None	Use the private sector to improve spaceflight	2010-01-07T13:26:55	None	['None']
pose-01154	"I will sign whichever open carry bill withstands the legislative process and makes it to my desk."	promise kept	https://www.politifact.com/texas/promises/abbott-o-meter/promise/1244/legalize-openly-carrying-handguns-public/	None	abbott-o-meter	Greg Abbott	None	None	Legalize openly carrying handguns in public	2015-01-20T14:00:00	None	['None']
